,Entity,Code,Year,Population (historical)
832,Albania,ALB,1992,3282506
833,Albania,ALB,1993,3277830
834,Albania,ALB,1994,3269417
835,Albania,ALB,1995,3258571
836,Albania,ALB,1996,3245681
837,Albania,ALB,1997,3229665
838,Albania,ALB,1998,3210133
839,Albania,ALB,1999,3188596
840,Albania,ALB,2000,3166147
841,Albania,ALB,2001,3147941
842,Albania,ALB,2002,3134094
843,Albania,ALB,2003,3118092
844,Albania,ALB,2004,3098663
845,Albania,ALB,2005,3076155
846,Albania,ALB,2006,3050804
847,Albania,ALB,2007,3022887
848,Albania,ALB,2008,2992933
849,Albania,ALB,2009,2961487
850,Albania,ALB,2010,2928730
851,Albania,ALB,2011,2911500
852,Albania,ALB,2012,2910003
853,Albania,ALB,2013,2907570
854,Albania,ALB,2014,2903748
855,Albania,ALB,2015,2898634
856,Albania,ALB,2016,2897868
857,Albania,ALB,2017,2898247
858,Albania,ALB,2018,2894231
859,Albania,ALB,2019,2885012
860,Albania,ALB,2020,2871951
861,Albania,ALB,2021,2849643
862,Albania,ALB,2022,2827615
863,Albania,ALB,2023,2811660
864,Algeria,DZA,-10000,12090
865,Algeria,DZA,-9000,20150
866,Algeria,DZA,-8000,33584
867,Algeria,DZA,-7000,55973
868,Algeria,DZA,-6000,93289
869,Algeria,DZA,-5000,155482
870,Algeria,DZA,-4000,259137
871,Algeria,DZA,-3000,431895
872,Algeria,DZA,-2000,719826
873,Algeria,DZA,-1000,1199710
874,Algeria,DZA,0,1999517
875,Algeria,DZA,100,1959366
876,Algeria,DZA,200,1920021
877,Algeria,DZA,300,1881466
878,Algeria,DZA,400,1843686
879,Algeria,DZA,500,1806664
880,Algeria,DZA,600,1770386
881,Algeria,DZA,700,1734836
882,Algeria,DZA,800,1700000
883,Algeria,DZA,900,1850000
884,Algeria,DZA,1000,2000000
885,Algeria,DZA,1100,1950000
886,Algeria,DZA,1200,1900000
887,Algeria,DZA,1300,1685000
888,Algeria,DZA,1400,1470000
889,Algeria,DZA,1500,1500000
890,Algeria,DZA,1600,2250000
891,Algeria,DZA,1700,1750000
892,Algeria,DZA,1710,1828250
893,Algeria,DZA,1720,1906500
894,Algeria,DZA,1730,1984750
895,Algeria,DZA,1740,2063000
896,Algeria,DZA,1750,2141250
897,Algeria,DZA,1760,2219500
898,Algeria,DZA,1770,2297750
899,Algeria,DZA,1780,2376000
900,Algeria,DZA,1790,2454250
901,Algeria,DZA,1800,2500000
902,Algeria,DZA,1801,2509126
903,Algeria,DZA,1802,2518286
904,Algeria,DZA,1803,2527479
905,Algeria,DZA,1804,2536706
906,Algeria,DZA,1805,2545967
907,Algeria,DZA,1806,2555261
908,Algeria,DZA,1807,2564589
909,Algeria,DZA,1808,2573951
910,Algeria,DZA,1809,2583348
911,Algeria,DZA,1810,2592813
912,Algeria,DZA,1811,2602278
913,Algeria,DZA,1812,2611778
914,Algeria,DZA,1813,2621312
915,Algeria,DZA,1814,2630882
916,Algeria,DZA,1815,2640486
917,Algeria,DZA,1816,2650125
918,Algeria,DZA,1817,2659800
919,Algeria,DZA,1818,2669510
920,Algeria,DZA,1819,2678262
921,Algeria,DZA,1820,2686052
922,Algeria,DZA,1821,2692874
923,Algeria,DZA,1822,2698723
924,Algeria,DZA,1823,2703593
925,Algeria,DZA,1824,2708472
926,Algeria,DZA,1825,2713360
927,Algeria,DZA,1826,2718256
928,Algeria,DZA,1827,2723162
929,Algeria,DZA,1828,2728076
930,Algeria,DZA,1829,2732999
931,Algeria,DZA,1830,2737931
932,Algeria,DZA,1831,2742872
933,Algeria,DZA,1832,2747822
934,Algeria,DZA,1833,2752781
935,Algeria,DZA,1834,2757748
936,Algeria,DZA,1835,2762725
937,Algeria,DZA,1836,2767711
938,Algeria,DZA,1837,2772705
939,Algeria,DZA,1838,2777709
940,Algeria,DZA,1839,2782722
941,Algeria,DZA,1840,2787744
942,Algeria,DZA,1841,2792774
943,Algeria,DZA,1842,2797814
944,Algeria,DZA,1843,2802863
945,Algeria,DZA,1844,2807921
946,Algeria,DZA,1845,2812989
947,Algeria,DZA,1846,2818065
948,Algeria,DZA,1847,2823150
949,Algeria,DZA,1848,2828245
950,Algeria,DZA,1849,2838059
951,Algeria,DZA,1850,2852648
952,Algeria,DZA,1851,2872405
953,Algeria,DZA,1852,2897058
954,Algeria,DZA,1853,2926664
955,Algeria,DZA,1854,2956573
956,Algeria,DZA,1855,2986788
957,Algeria,DZA,1856,3017311
958,Algeria,DZA,1857,3048147
959,Algeria,DZA,1858,3079297
960,Algeria,DZA,1859,3110766
961,Algeria,DZA,1860,3142556
962,Algeria,DZA,1861,3174671
963,Algeria,DZA,1862,3207115
964,Algeria,DZA,1863,3239889
965,Algeria,DZA,1864,3272999
966,Algeria,DZA,1865,3306447
967,Algeria,DZA,1866,3340237
968,Algeria,DZA,1867,3374372
969,Algeria,DZA,1868,3408856
970,Algeria,DZA,1869,3443692
971,Algeria,DZA,1870,3478884
972,Algeria,DZA,1871,3514436
973,Algeria,DZA,1872,3550350
974,Algeria,DZA,1873,3586632
975,Algeria,DZA,1874,3623285
976,Algeria,DZA,1875,3660312
977,Algeria,DZA,1876,3697718
978,Algeria,DZA,1877,3735505
979,Algeria,DZA,1878,3773679
980,Algeria,DZA,1879,3812243
981,Algeria,DZA,1880,3851201
982,Algeria,DZA,1881,3890557
983,Algeria,DZA,1882,3930315
984,Algeria,DZA,1883,3970479
985,Algeria,DZA,1884,4011054
986,Algeria,DZA,1885,4052043
987,Algeria,DZA,1886,4093452
988,Algeria,DZA,1887,4135283
989,Algeria,DZA,1888,4177542
990,Algeria,DZA,1889,4219933
991,Algeria,DZA,1890,4262454
992,Algeria,DZA,1891,4305104
993,Algeria,DZA,1892,4347882
994,Algeria,DZA,1893,4390784
995,Algeria,DZA,1894,4434110
996,Algeria,DZA,1895,4477863
997,Algeria,DZA,1896,4522048
998,Algeria,DZA,1897,4566669
999,Algeria,DZA,1898,4611731
1000,Algeria,DZA,1899,4663386
1001,Algeria,DZA,1900,4721802
1002,Algeria,DZA,1901,4787149
1003,Algeria,DZA,1902,4859600
1004,Algeria,DZA,1903,4939332
1005,Algeria,DZA,1904,5020372
1006,Algeria,DZA,1905,5102742
1007,Algeria,DZA,1906,5186463
1008,Algeria,DZA,1907,5271557
1009,Algeria,DZA,1908,5358048
1010,Algeria,DZA,1909,5433528
1011,Algeria,DZA,1910,5497750
1012,Algeria,DZA,1911,5550464
1013,Algeria,DZA,1912,5591415
1014,Algeria,DZA,1913,5620343
1015,Algeria,DZA,1914,5649420
1016,Algeria,DZA,1915,5678648
1017,Algeria,DZA,1916,5708027
1018,Algeria,DZA,1917,5737558
1019,Algeria,DZA,1918,5766569
1020,Algeria,DZA,1919,5802743
1021,Algeria,DZA,1920,5846192
1022,Algeria,DZA,1921,5897033
1023,Algeria,DZA,1922,5955381
1024,Algeria,DZA,1923,6021355
1025,Algeria,DZA,1924,6088060
1026,Algeria,DZA,1925,6155505
1027,Algeria,DZA,1926,6223696
1028,Algeria,DZA,1927,6292643
1029,Algeria,DZA,1928,6362353
1030,Algeria,DZA,1929,6441431
1031,Algeria,DZA,1930,6530132
1032,Algeria,DZA,1931,6628718
1033,Algeria,DZA,1932,6737455
1034,Algeria,DZA,1933,6856617
1035,Algeria,DZA,1934,6977885
1036,Algeria,DZA,1935,7101299
1037,Algeria,DZA,1936,7226895
1038,Algeria,DZA,1937,7354713
1039,Algeria,DZA,1938,7484792
1040,Algeria,DZA,1939,7613042
1041,Algeria,DZA,1940,7739370
1042,Algeria,DZA,1941,7863680
1043,Algeria,DZA,1942,7985870
1044,Algeria,DZA,1943,8105839
1045,Algeria,DZA,1944,8227611
1046,Algeria,DZA,1945,8351211
1047,Algeria,DZA,1946,8476669
1048,Algeria,DZA,1947,8604011
1049,Algeria,DZA,1948,8733267
1050,Algeria,DZA,1949,8871792
1051,Algeria,DZA,1950,9018423
1052,Algeria,DZA,1951,9269869
1053,Algeria,DZA,1952,9521212
1054,Algeria,DZA,1953,9772646
1055,Algeria,DZA,1954,10014393
1056,Algeria,DZA,1955,10247428
1057,Algeria,DZA,1956,10482183
1058,Algeria,DZA,1957,10717503
1059,Algeria,DZA,1958,10953641
1060,Algeria,DZA,1959,11189621
1061,Algeria,DZA,1960,11424930
1062,Algeria,DZA,1961,11628876
1063,Algeria,DZA,1962,11800768
1064,Algeria,DZA,1963,11982120
1065,Algeria,DZA,1964,12179807
1066,Algeria,DZA,1965,12365980
1067,Algeria,DZA,1966,12590068
1068,Algeria,DZA,1967,12876116
1069,Algeria,DZA,1968,13172615
1070,Algeria,DZA,1969,13475958
1071,Algeria,DZA,1970,13783725
1072,Algeria,DZA,1971,14098938
1073,Algeria,DZA,1972,14427076
1074,Algeria,DZA,1973,14771151
1075,Algeria,DZA,1974,15133507
1076,Algeria,DZA,1975,15678601
1077,Algeria,DZA,1976,16409170
1078,Algeria,DZA,1977,17015987
1079,Algeria,DZA,1978,17506978
1080,Algeria,DZA,1979,18036655
1081,Algeria,DZA,1980,18607175
1082,Algeria,DZA,1981,19220708
1083,Algeria,DZA,1982,19872354
1084,Algeria,DZA,1983,20558121
1085,Algeria,DZA,1984,21271969
1086,Algeria,DZA,1985,22008541
1087,Algeria,DZA,1986,22745500
1088,Algeria,DZA,1987,23443628
1089,Algeria,DZA,1988,24109537
1090,Algeria,DZA,1989,24754488
1091,Algeria,DZA,1990,25375816
1092,Algeria,DZA,1991,25987937
1093,Algeria,DZA,1992,26628568
1094,Algeria,DZA,1993,27277040
1095,Algeria,DZA,1994,27887276
1096,Algeria,DZA,1995,28470194
1097,Algeria,DZA,1996,29033045
1098,Algeria,DZA,1997,29579300
1099,Algeria,DZA,1998,30054135
1100,Algeria,DZA,1999,30474359
1101,Algeria,DZA,2000,30903895
1102,Algeria,DZA,2001,31331226
1103,Algeria,DZA,2002,31750833
1104,Algeria,DZA,2003,32175813
1105,Algeria,DZA,2004,32628286
1106,Algeria,DZA,2005,33109258
1107,Algeria,DZA,2006,33623505
1108,Algeria,DZA,2007,34189420
1109,Algeria,DZA,2008,34816962
1110,Algeria,DZA,2009,35490443
1111,Algeria,DZA,2010,36188236
1112,Algeria,DZA,2011,36903375
1113,Algeria,DZA,2012,37646164
1114,Algeria,DZA,2013,38414176
1115,Algeria,DZA,2014,39205035
1116,Algeria,DZA,2015,40019528
1117,Algeria,DZA,2016,40850720
1118,Algeria,DZA,2017,41689304
1119,Algeria,DZA,2018,42505033
1120,Algeria,DZA,2019,43294550
1121,Algeria,DZA,2020,44042093
1122,Algeria,DZA,2021,44761101
1123,Algeria,DZA,2022,45477391
1124,Algeria,DZA,2023,46164221
1125,American Samoa,ASM,0,1
1126,American Samoa,ASM,100,2
1127,American Samoa,ASM,200,4
1128,American Samoa,ASM,300,6
1129,American Samoa,ASM,400,9
1130,American Samoa,ASM,500,13
1131,American Samoa,ASM,600,20
1132,American Samoa,ASM,700,31
1133,American Samoa,ASM,800,46
1134,American Samoa,ASM,900,70
1135,American Samoa,ASM,1000,105
1136,American Samoa,ASM,1100,157
1137,American Samoa,ASM,1200,236
1138,American Samoa,ASM,1300,355
1139,American Samoa,ASM,1400,533
1140,American Samoa,ASM,1500,799
1141,American Samoa,ASM,1600,1199
1142,American Samoa,ASM,1700,1799
1143,American Samoa,ASM,1710,1894
1144,American Samoa,ASM,1720,1993
1145,American Samoa,ASM,1730,2098
1146,American Samoa,ASM,1740,2209
1147,American Samoa,ASM,1750,2325
1148,American Samoa,ASM,1760,2447
1149,American Samoa,ASM,1770,2576
1150,American Samoa,ASM,1780,2712
1151,American Samoa,ASM,1790,2854
1152,American Samoa,ASM,1800,3005
1153,American Samoa,ASM,1810,3163
1154,American Samoa,ASM,1820,3339
1155,American Samoa,ASM,1830,3524
1156,American Samoa,ASM,1840,3720
1157,American Samoa,ASM,1850,3927
1158,American Samoa,ASM,1860,4145
1159,American Samoa,ASM,1870,4663
1160,American Samoa,ASM,1880,5246
1161,American Samoa,ASM,1890,5902
1162,American Samoa,ASM,1900,6639
1163,American Samoa,ASM,1910,7469
1164,American Samoa,ASM,1920,8963
1165,American Samoa,ASM,1930,10756
1166,American Samoa,ASM,1940,12908
1167,American Samoa,ASM,1950,19070
1168,American Samoa,ASM,1951,19449
1169,American Samoa,ASM,1952,19576
1170,American Samoa,ASM,1953,19691
1171,American Samoa,ASM,1954,19782
1172,American Samoa,ASM,1955,19877
1173,American Samoa,ASM,1956,19959
1174,American Samoa,ASM,1957,19983
1175,American Samoa,ASM,1958,19949
1176,American Samoa,ASM,1959,19930
1177,American Samoa,ASM,1960,20158
1178,American Samoa,ASM,1961,20686
1179,American Samoa,ASM,1962,21317
1180,American Samoa,ASM,1963,21991
1181,American Samoa,ASM,1964,22692
1182,American Samoa,ASM,1965,23429
1183,American Samoa,ASM,1966,24157
1184,American Samoa,ASM,1967,24890
1185,American Samoa,ASM,1968,25629
1186,American Samoa,ASM,1969,26393
1187,American Samoa,ASM,1970,27051
1188,American Samoa,ASM,1971,27555
1189,American Samoa,ASM,1972,28019
1190,American Samoa,ASM,1973,28465
1191,American Samoa,ASM,1974,28894
1192,American Samoa,ASM,1975,29406
1193,American Samoa,ASM,1976,29979
1194,American Samoa,ASM,1977,30543
1195,American Samoa,ASM,1978,31098
1196,American Samoa,ASM,1979,31632
1197,American Samoa,ASM,1980,32427
1198,American Samoa,ASM,1981,33606
1199,American Samoa,ASM,1982,34937
1200,American Samoa,ASM,1983,36291
1201,American Samoa,ASM,1984,37689
1202,American Samoa,ASM,1985,39126
1203,American Samoa,ASM,1986,40588
1204,American Samoa,ASM,1987,42095
1205,American Samoa,ASM,1988,43634
1206,American Samoa,ASM,1989,45207
1207,American Samoa,ASM,1990,46659
1208,American Samoa,ASM,1991,47904
1209,American Samoa,ASM,1992,49055
1210,American Samoa,ASM,1993,50178
1211,American Samoa,ASM,1994,51273
1212,American Samoa,ASM,1995,52337
1213,American Samoa,ASM,1996,53378
1214,American Samoa,ASM,1997,54385
1215,American Samoa,ASM,1998,55354
1216,American Samoa,ASM,1999,56265
1217,American Samoa,ASM,2000,56877
1218,American Samoa,ASM,2001,57072
1219,American Samoa,ASM,2002,57080
1220,American Samoa,ASM,2003,56988
1221,American Samoa,ASM,2004,56841
1222,American Samoa,ASM,2005,56637
1223,American Samoa,ASM,2006,56390
1224,American Samoa,ASM,2007,56133
1225,American Samoa,ASM,2008,55848
1226,American Samoa,ASM,2009,55541
1227,American Samoa,ASM,2010,55245
1228,American Samoa,ASM,2011,54917
1229,American Samoa,ASM,2012,54505
1230,American Samoa,ASM,2013,54026
1231,American Samoa,ASM,2014,53490
1232,American Samoa,ASM,2015,52895
1233,American Samoa,ASM,2016,52261
1234,American Samoa,ASM,2017,51606
1235,American Samoa,ASM,2018,50928
1236,American Samoa,ASM,2019,50230
1237,American Samoa,ASM,2020,49779
1238,American Samoa,ASM,2021,49248
1239,American Samoa,ASM,2022,48365
1240,American Samoa,ASM,2023,47543
1241,Americas (UN),,1950,335791493
1242,Americas (UN),,1951,342809280
1243,Americas (UN),,1952,350086865
1244,Americas (UN),,1953,357599607
1245,Americas (UN),,1954,365377092
1246,Americas (UN),,1955,373407277
1247,Americas (UN),,1956,381692163
1248,Americas (UN),,1957,390249080
1249,Americas (UN),,1958,398992349
1250,Americas (UN),,1959,408077037
1251,Americas (UN),,1960,417520522
1252,Americas (UN),,1961,427225741
1253,Americas (UN),,1962,437118235
1254,Americas (UN),,1963,447027460
1255,Americas (UN),,1964,456963601
1256,Americas (UN),,1965,466843178
1257,Americas (UN),,1966,476580531
1258,Americas (UN),,1967,486190006
1259,Americas (UN),,1968,495698218
1260,Americas (UN),,1969,505217478
1261,Americas (UN),,1970,515080522
1262,Americas (UN),,1971,525203246
1263,Americas (UN),,1972,535104027
1264,Americas (UN),,1973,544799459
1265,Americas (UN),,1974,554515598
1266,Americas (UN),,1975,564296858
1267,Americas (UN),,1976,574121361
1268,Americas (UN),,1977,584093311
1269,Americas (UN),,1978,594231922
1270,Americas (UN),,1979,604509080
1271,Americas (UN),,1980,614995559
1272,Americas (UN),,1981,625567978
1273,Americas (UN),,1982,636207174
1274,Americas (UN),,1983,646988452
1275,Americas (UN),,1984,657807334
1276,Americas (UN),,1985,668598299
1277,Americas (UN),,1986,679322518
1278,Americas (UN),,1987,690036435
1279,Americas (UN),,1988,700864741
1280,Americas (UN),,1989,711800736
1281,Americas (UN),,1990,723167029
1282,Americas (UN),,1991,734827528
1283,Americas (UN),,1992,746446435
1284,Americas (UN),,1993,757897506
1285,Americas (UN),,1994,769066720
1286,Americas (UN),,1995,780097788
1287,Americas (UN),,1996,790984090
1288,Americas (UN),,1997,801748681
1289,Americas (UN),,1998,812545221
1290,Americas (UN),,1999,823277581
1291,Americas (UN),,2000,833823329
1292,Americas (UN),,2001,844243627
1293,Americas (UN),,2002,854486140
1294,Americas (UN),,2003,864557890
1295,Americas (UN),,2004,874538475
1296,Americas (UN),,2005,884494787
1297,Americas (UN),,2006,894470072
1298,Americas (UN),,2007,904530238
1299,Americas (UN),,2008,914594516
1300,Americas (UN),,2009,924521281
1301,Americas (UN),,2010,934293894
1302,Americas (UN),,2011,944029797
1303,Americas (UN),,2012,953741209
1304,Americas (UN),,2013,963367755
1305,Americas (UN),,2014,972890540
1306,Americas (UN),,2015,982256772
1307,Americas (UN),,2016,991580859
1308,Americas (UN),,2017,1000714164
1309,Americas (UN),,2018,1009489473
1310,Americas (UN),,2019,1017894602
1311,Americas (UN),,2020,1024463737
1312,Americas (UN),,2021,1029207261
1313,Americas (UN),,2022,1034848562
1314,Americas (UN),,2023,1041794259
1315,Andorra,AND,-10000,25
1316,Andorra,AND,-9000,34
1317,Andorra,AND,-8000,45
1318,Andorra,AND,-7000,61
1319,Andorra,AND,-6000,81
1320,Andorra,AND,-5000,110
1321,Andorra,AND,-4000,153
1322,Andorra,AND,-3000,220
1323,Andorra,AND,-2000,340
1324,Andorra,AND,-1000,595
1325,Andorra,AND,0,1219
1326,Andorra,AND,100,1243
1327,Andorra,AND,200,1269
1328,Andorra,AND,300,1295
1329,Andorra,AND,400,1321
1330,Andorra,AND,500,1348
1331,Andorra,AND,600,1376
1332,Andorra,AND,700,1404
1333,Andorra,AND,800,1432
1334,Andorra,AND,900,1462
1335,Andorra,AND,1000,1492
1336,Andorra,AND,1100,1522
1337,Andorra,AND,1200,1553
1338,Andorra,AND,1300,1585
1339,Andorra,AND,1400,1617
1340,Andorra,AND,1500,1650
1341,Andorra,AND,1600,1684
1342,Andorra,AND,1700,1718
1343,Andorra,AND,1710,1809
1344,Andorra,AND,1720,1904
1345,Andorra,AND,1730,2004
1346,Andorra,AND,1740,2110
1347,Andorra,AND,1750,2221
1348,Andorra,AND,1760,2338
1349,Andorra,AND,1770,2461
1350,Andorra,AND,1780,2590
1351,Andorra,AND,1790,2727
1352,Andorra,AND,1800,2654
1353,Andorra,AND,1801,2654
1354,Andorra,AND,1802,2654
1355,Andorra,AND,1803,2654
1356,Andorra,AND,1804,2654
1357,Andorra,AND,1805,2654
1358,Andorra,AND,1806,2654
1359,Andorra,AND,1807,2654
1360,Andorra,AND,1808,2654
1361,Andorra,AND,1809,2654
1362,Andorra,AND,1810,2654
1363,Andorra,AND,1811,2654
1364,Andorra,AND,1812,2654
1365,Andorra,AND,1813,2654
1366,Andorra,AND,1814,2654
1367,Andorra,AND,1815,2654
1368,Andorra,AND,1816,2654
1369,Andorra,AND,1817,2654
1370,Andorra,AND,1818,2654
1371,Andorra,AND,1819,2658
1372,Andorra,AND,1820,2665
1373,Andorra,AND,1821,2677
1374,Andorra,AND,1822,2692
1375,Andorra,AND,1823,2711
1376,Andorra,AND,1824,2730
1377,Andorra,AND,1825,2749
1378,Andorra,AND,1826,2769
1379,Andorra,AND,1827,2788
1380,Andorra,AND,1828,2808
1381,Andorra,AND,1829,2828
1382,Andorra,AND,1830,2848
1383,Andorra,AND,1831,2868
1384,Andorra,AND,1832,2888
1385,Andorra,AND,1833,2908
1386,Andorra,AND,1834,2929
1387,Andorra,AND,1835,2950
1388,Andorra,AND,1836,2970
1389,Andorra,AND,1837,2991
1390,Andorra,AND,1838,3013
1391,Andorra,AND,1839,3034
1392,Andorra,AND,1840,3055
1393,Andorra,AND,1841,3077
1394,Andorra,AND,1842,3099
1395,Andorra,AND,1843,3120
1396,Andorra,AND,1844,3142
1397,Andorra,AND,1845,3165
1398,Andorra,AND,1846,3187
1399,Andorra,AND,1847,3210
1400,Andorra,AND,1848,3232
1401,Andorra,AND,1849,3255
1402,Andorra,AND,1850,3278
1403,Andorra,AND,1851,3299
1404,Andorra,AND,1852,3321
1405,Andorra,AND,1853,3342
1406,Andorra,AND,1854,3364
1407,Andorra,AND,1855,3385
1408,Andorra,AND,1856,3407
1409,Andorra,AND,1857,3429
1410,Andorra,AND,1858,3451
1411,Andorra,AND,1859,3474
1412,Andorra,AND,1860,3496
1413,Andorra,AND,1861,3519
1414,Andorra,AND,1862,3541
1415,Andorra,AND,1863,3564
1416,Andorra,AND,1864,3587
1417,Andorra,AND,1865,3611
1418,Andorra,AND,1866,3634
1419,Andorra,AND,1867,3657
1420,Andorra,AND,1868,3681
1421,Andorra,AND,1869,3705
1422,Andorra,AND,1870,3729
1423,Andorra,AND,1871,3753
1424,Andorra,AND,1872,3777
1425,Andorra,AND,1873,3801
1426,Andorra,AND,1874,3826
1427,Andorra,AND,1875,3851
1428,Andorra,AND,1876,3875
1429,Andorra,AND,1877,3900
1430,Andorra,AND,1878,3926
1431,Andorra,AND,1879,3951
1432,Andorra,AND,1880,3976
1433,Andorra,AND,1881,4002
1434,Andorra,AND,1882,4028
1435,Andorra,AND,1883,4054
1436,Andorra,AND,1884,4080
1437,Andorra,AND,1885,4106
1438,Andorra,AND,1886,4133
1439,Andorra,AND,1887,4160
1440,Andorra,AND,1888,4186
1441,Andorra,AND,1889,4213
1442,Andorra,AND,1890,4241
1443,Andorra,AND,1891,4268
1444,Andorra,AND,1892,4295
1445,Andorra,AND,1893,4323
1446,Andorra,AND,1894,4351
1447,Andorra,AND,1895,4379
1448,Andorra,AND,1896,4407
1449,Andorra,AND,1897,4436
1450,Andorra,AND,1898,4464
1451,Andorra,AND,1899,4493
1452,Andorra,AND,1900,4522
1453,Andorra,AND,1901,4551
1454,Andorra,AND,1902,4581
1455,Andorra,AND,1903,4610
1456,Andorra,AND,1904,4640
1457,Andorra,AND,1905,4670
1458,Andorra,AND,1906,4700
1459,Andorra,AND,1907,4730
1460,Andorra,AND,1908,4761
1461,Andorra,AND,1909,4802
1462,Andorra,AND,1910,4855
1463,Andorra,AND,1911,4920
1464,Andorra,AND,1912,4996
1465,Andorra,AND,1913,5085
1466,Andorra,AND,1914,5176
1467,Andorra,AND,1915,5268
1468,Andorra,AND,1916,5361
1469,Andorra,AND,1917,5456
1470,Andorra,AND,1918,5557
1471,Andorra,AND,1919,5617
1472,Andorra,AND,1920,5637
1473,Andorra,AND,1921,5617
1474,Andorra,AND,1922,5557
1475,Andorra,AND,1923,5456
1476,Andorra,AND,1924,5358
1477,Andorra,AND,1925,5261
1478,Andorra,AND,1926,5166
1479,Andorra,AND,1927,5073
1480,Andorra,AND,1928,4981
1481,Andorra,AND,1929,4919
1482,Andorra,AND,1930,4885
1483,Andorra,AND,1931,4880
1484,Andorra,AND,1932,4904
1485,Andorra,AND,1933,4956
1486,Andorra,AND,1934,5009
1487,Andorra,AND,1935,5062
1488,Andorra,AND,1936,5116
1489,Andorra,AND,1937,5170
1490,Andorra,AND,1938,5225
1491,Andorra,AND,1939,5280
1492,Andorra,AND,1940,5337
1493,Andorra,AND,1941,5393
1494,Andorra,AND,1942,5450
1495,Andorra,AND,1943,5508
1496,Andorra,AND,1944,5567
1497,Andorra,AND,1945,5626
1498,Andorra,AND,1946,5686
1499,Andorra,AND,1947,5746
1500,Andorra,AND,1948,5807
1501,Andorra,AND,1949,5893
1502,Andorra,AND,1950,6018
1503,Andorra,AND,1951,5843
1504,Andorra,AND,1952,5474
